Forward Financial Framework Kaiserslatuarn+ Model Experiments Results,
CPU,ee-benjamin.ee.ic.ac.uk,
Type,Simulation Paths,Accuracy,Latency,
Projection,62700000,0.065273,5116617559.571266,
Projection,62800000,0.065255,5124774881.195589,
Projection,62900000,0.065236,5132932202.819912,
Projection,63000000,0.065218,5141089524.444235,
Projection,63100000,0.065199,5149246846.068557,
Projection,63200000,0.065181,5157404167.692879,
Projection,63300000,0.065162,5165561489.317201,
Projection,63400000,0.065144,5173718810.941524,
Projection,63500000,0.065126,5181876132.565845,
Projection,63600000,0.065108,5190033454.190168,
Projection,63700000,0.065090,5198190775.814491,
Projection,63800000,0.065071,5206348097.438813,
Projection,63900000,0.065053,5214505419.063135,
Projection,64000000,0.065035,5222662740.687459,
Projection,64100000,0.065017,5230820062.311780,
Projection,64200000,0.064999,5238977383.936103,
Projection,64300000,0.064981,5247134705.560425,
Projection,64400000,0.064964,5255292027.184747,
Projection,64500000,0.064946,5263449348.809069,
Projection,64600000,0.064928,5271606670.433392,
Projection,64700000,0.064910,5279763992.057714,
Projection,64800000,0.064893,5287921313.682037,
Projection,64900000,0.064875,5296078635.306358,
Projection,65000000,0.064857,5304235956.930681,
Projection,65100000,0.064840,5312393278.555004,
Projection,65200000,0.064822,5320550600.179327,
Projection,65300000,0.064805,5328707921.803649,
Projection,65400000,0.064787,5336865243.427971,
Projection,65500000,0.064770,5345022565.052293,
Projection,65600000,0.064752,5353179886.676616,
Projection,65700000,0.064735,5361337208.300938,
Projection,65800000,0.064718,5369494529.925260,
Projection,65900000,0.064701,5377651851.549582,
Projection,66000000,0.064683,5385809173.173904,
Projection,66100000,0.064666,5393966494.798228,
Projection,66200000,0.064649,5402123816.422550,
Projection,66300000,0.064632,5410281138.046873,
Projection,66400000,0.064615,5418438459.671195,
Projection,66500000,0.064598,5426595781.295517,
Projection,66600000,0.064581,5434753102.919839,
Projection,66700000,0.064564,5442910424.544162,
Projection,66800000,0.064547,5451067746.168484,
Projection,66900000,0.064530,5459225067.792807,
Projection,67000000,0.064513,5467382389.417130,
Projection,67100000,0.064496,5475539711.041451,
Projection,67200000,0.064480,5483697032.665773,
Projection,67300000,0.064463,5491854354.290097,
Projection,67400000,0.064446,5500011675.914418,
Projection,67500000,0.064430,5508168997.538741,
Projection,67600000,0.064413,5516326319.163063,
Projection,67700000,0.064396,5524483640.787385,
Projection,67800000,0.064380,5532640962.411708,
Projection,67900000,0.064363,5540798284.036030,
Projection,68000000,0.064347,5548955605.660352,
Projection,68100000,0.064330,5557112927.284676,
Projection,68200000,0.064314,5565270248.908997,
Projection,68300000,0.064298,5573427570.533319,
Projection,68400000,0.064281,5581584892.157642,
Projection,68500000,0.064265,5589742213.781965,
Projection,68600000,0.064249,5597899535.406287,
Projection,68700000,0.064233,5606056857.030609,
Projection,68800000,0.064216,5614214178.654931,
Projection,68900000,0.064200,5622371500.279254,
Projection,69000000,0.064184,5630528821.903576,
Projection,69100000,0.064168,5638686143.527899,
Projection,69200000,0.064152,5646843465.152221,
Projection,69300000,0.064136,5655000786.776543,
Projection,69400000,0.064120,5663158108.400867,
Projection,69500000,0.064104,5671315430.025188,
Projection,69600000,0.064088,5679472751.649511,
Projection,69700000,0.064072,5687630073.273833,
Projection,69800000,0.064057,5695787394.898155,
Projection,69900000,0.064041,5703944716.522477,
Projection,70000000,0.064025,5712102038.146800,
Projection,70100000,0.064009,5720259359.771122,
Projection,70200000,0.063994,5728416681.395445,
Projection,70300000,0.063978,5736574003.019768,
Projection,70400000,0.063962,5744731324.644090,
Projection,70500000,0.063947,5752888646.268412,
Projection,70600000,0.063931,5761045967.892735,
Projection,70700000,0.063916,5769203289.517056,
Projection,70800000,0.063900,5777360611.141379,
Projection,70900000,0.063885,5785517932.765701,
Projection,71000000,0.063869,5793675254.390023,
Projection,71100000,0.063854,5801832576.014346,
Projection,71200000,0.063838,5809989897.638668,
Projection,71300000,0.063823,5818147219.262990,
Projection,71400000,0.063808,5826304540.887314,
Projection,71500000,0.063793,5834461862.511635,
Projection,71600000,0.063777,5842619184.135958,
Projection,71700000,0.063762,5850776505.760281,
Projection,71800000,0.063747,5858933827.384604,
Projection,71900000,0.063732,5867091149.008925,
Projection,72000000,0.063717,5875248470.633247,
Projection,72100000,0.063702,5883405792.257569,
Projection,72200000,0.063687,5891563113.881892,
Projection,72300000,0.063672,5899720435.506214,
Projection,72400000,0.063657,5907877757.130537,
Projection,72500000,0.063642,5916035078.754859,
Projection,72600000,0.063627,5924192400.379181,
Projection,72700000,0.063612,5932349722.003505,
Projection,72800000,0.063597,5940507043.627827,
Projection,72900000,0.063582,5948664365.252150,
Projection,73000000,0.063567,5956821686.876472,
Projection,73100000,0.063552,5964979008.500793,
Projection,73200000,0.063538,5973136330.125115,
Projection,73300000,0.063523,5981293651.749438,
Projection,73400000,0.063508,5989450973.373760,
Projection,73500000,0.063494,5997608294.998083,
Projection,73600000,0.063479,6005765616.622406,
Projection,73700000,0.063464,6013922938.246728,
Projection,73800000,0.063450,6022080259.871050,
Projection,73900000,0.063435,6030237581.495374,
Projection,74000000,0.063421,6038394903.119696,
Projection,74100000,0.063406,6046552224.744019,
Projection,74200000,0.063392,6054709546.368340,
Projection,74300000,0.063378,6062866867.992661,
Projection,74400000,0.063363,6071024189.616984,
Projection,74500000,0.063349,6079181511.241306,
Projection,74600000,0.063334,6087338832.865628,
Projection,74700000,0.063320,6095496154.489952,
Projection,74800000,0.063306,6103653476.114273,
Projection,74900000,0.063292,6111810797.738596,
Projection,75000000,0.063277,6119968119.362919,
Projection,75100000,0.063263,6128125440.987241,
Projection,75200000,0.063249,6136282762.611564,
Projection,75300000,0.063235,6144440084.235886,
Projection,75400000,0.063221,6152597405.860208,
Projection,75500000,0.063207,6160754727.484530,
Projection,75600000,0.063193,6168912049.108852,
Projection,75700000,0.063179,6177069370.733174,
Projection,75800000,0.063165,6185226692.357497,
Projection,75900000,0.063151,6193384013.981819,
Projection,76000000,0.063137,6201541335.606143,
Projection,76100000,0.063123,6209698657.230465,
Projection,76200000,0.063109,6217855978.854788,
Projection,76300000,0.063095,6226013300.479110,
Projection,76400000,0.063081,6234170622.103432,
Projection,76500000,0.063068,6242327943.727754,
Projection,76600000,0.063054,6250485265.352077,
Projection,76700000,0.063040,6258642586.976398,
Projection,76800000,0.063026,6266799908.600721,
Projection,76900000,0.063013,6274957230.225044,
Projection,77000000,0.062999,6283114551.849366,
Projection,77100000,0.062985,6291271873.473688,
Projection,77200000,0.062972,6299429195.098012,
Projection,77300000,0.062958,6307586516.722334,
Projection,77400000,0.062945,6315743838.346657,
Projection,77500000,0.062931,6323901159.970978,
Projection,77600000,0.062918,6332058481.595300,
Projection,77700000,0.062904,6340215803.219623,
Projection,77800000,0.062891,6348373124.843945,
Projection,77900000,0.062877,6356530446.468266,
Projection,78000000,0.062864,6364687768.092590,
Projection,78100000,0.062850,6372845089.716911,
Projection,78200000,0.062837,6381002411.341235,
Projection,78300000,0.062824,6389159732.965557,
Projection,78400000,0.062810,6397317054.589879,
Projection,78500000,0.062797,6405474376.214202,
Projection,78600000,0.062784,6413631697.838524,
Projection,78700000,0.062771,6421789019.462846,
Projection,78800000,0.062758,6429946341.087169,
Projection,78900000,0.062744,6438103662.711491,
Projection,79000000,0.062731,6446260984.335813,
Projection,79100000,0.062718,6454418305.960135,
Projection,79200000,0.062705,6462575627.584457,
Projection,79300000,0.062692,6470732949.208781,
Projection,79400000,0.062679,6478890270.833103,
Projection,79500000,0.062666,6487047592.457426,
Projection,79600000,0.062653,6495204914.081748,
Projection,79700000,0.062640,6503362235.706070,
Projection,79800000,0.062627,6511519557.330392,
Projection,79900000,0.062614,6519676878.954715,
Projection,80000000,0.062601,6527834200.579037,
Projection,80100000,0.062588,6535991522.203360,
Projection,80200000,0.062575,6544148843.827682,
Projection,80300000,0.062563,6552306165.452004,
Projection,80400000,0.062550,6560463487.076326,
Projection,80500000,0.062537,6568620808.700650,
Projection,80600000,0.062524,6576778130.324972,
Projection,80700000,0.062511,6584935451.949295,
Projection,80800000,0.062499,6593092773.573616,
Projection,80900000,0.062486,6601250095.197938,
Projection,81000000,0.062473,6609407416.822261,
Projection,81100000,0.062461,6617564738.446583,
Projection,81200000,0.062448,6625722060.070905,
Projection,81300000,0.062436,6633879381.695229,
Projection,81400000,0.062423,6642036703.319550,
Projection,81500000,0.062410,6650194024.943873,
Projection,81600000,0.062398,6658351346.568195,
Projection,81700000,0.062385,6666508668.192517,
Projection,81800000,0.062373,6674665989.816840,
Projection,81900000,0.062360,6682823311.441163,
Projection,82000000,0.062348,6690980633.065484,
Projection,82100000,0.062336,6699137954.689807,
Projection,82200000,0.062323,6707295276.314129,
Projection,82300000,0.062311,6715452597.938451,
Projection,82400000,0.062299,6723609919.562774,
Projection,82500000,0.062286,6731767241.187096,
Projection,82600000,0.062274,6739924562.811419,
Projection,82700000,0.062262,6748081884.435741,
Projection,82800000,0.062249,6756239206.060064,
Projection,82900000,0.062237,6764396527.684386,
Projection,83000000,0.062225,6772553849.308709,
Projection,83100000,0.062213,6780711170.933030,
Projection,83200000,0.062201,6788868492.557353,
Projection,83300000,0.062188,6797025814.181675,
Projection,83400000,0.062176,6805183135.805998,
Projection,83500000,0.062164,6813340457.430321,
Projection,83600000,0.062152,6821497779.054643,
Projection,83700000,0.062140,6829655100.678965,
Projection,83800000,0.062128,6837812422.303288,
Projection,83900000,0.062116,6845969743.927610,
Projection,84000000,0.062104,6854127065.551933,
Projection,84100000,0.062092,6862284387.176255,
Projection,84200000,0.062080,6870441708.800576,
Projection,84300000,0.062068,6878599030.424899,
Projection,84400000,0.062056,6886756352.049221,
Projection,84500000,0.062044,6894913673.673543,
Projection,84600000,0.062033,6903070995.297867,
Projection,84700000,0.062021,6911228316.922188,
Projection,84800000,0.062009,6919385638.546512,
Projection,84900000,0.061997,6927542960.170835,
Projection,85000000,0.061985,6935700281.795156,
Projection,85100000,0.061974,6943857603.419478,
Projection,85200000,0.061962,6952014925.043801,
Projection,85300000,0.061950,6960172246.668122,
Projection,85400000,0.061938,6968329568.292445,
Projection,85500000,0.061927,6976486889.916767,
Projection,85600000,0.061915,6984644211.541090,
Projection,85700000,0.061903,6992801533.165412,
Projection,85800000,0.061892,7000958854.789734,
Projection,85900000,0.061880,7009116176.414058,
Projection,86000000,0.061869,7017273498.038380,
Projection,86100000,0.061857,7025430819.662703,
Projection,86200000,0.061846,7033588141.287025,
Projection,86300000,0.061834,7041745462.911347,
Projection,86400000,0.061823,7049902784.535668,
Projection,86500000,0.061811,7058060106.159991,
Projection,86600000,0.061800,7066217427.784313,
Projection,86700000,0.061788,7074374749.408636,
Projection,86800000,0.061777,7082532071.032959,
Projection,86900000,0.061765,7090689392.657281,
Projection,87000000,0.061754,7098846714.281603,
Projection,87100000,0.061743,7107004035.905927,
Projection,87200000,0.061731,7115161357.530249,
Projection,87300000,0.061720,7123318679.154572,
Projection,87400000,0.061709,7131476000.778893,
Projection,87500000,0.061697,7139633322.403214,
Projection,87600000,0.061686,7147790644.027537,
Projection,87700000,0.061675,7155947965.651859,
Projection,87800000,0.061664,7164105287.276181,
Projection,87900000,0.061653,7172262608.900505,
Projection,88000000,0.061641,7180419930.524826,
Projection,88100000,0.061630,7188577252.149150,
Projection,88200000,0.061619,7196734573.773473,
Projection,88300000,0.061608,7204891895.397794,
Projection,88400000,0.061597,7213049217.022117,
Projection,88500000,0.061586,7221206538.646438,
Projection,88600000,0.061575,7229363860.270761,
Projection,88700000,0.061564,7237521181.895083,
Projection,88800000,0.061553,7245678503.519405,
Projection,88900000,0.061542,7253835825.143728,
Projection,89000000,0.061531,7261993146.768050,
Projection,89100000,0.061520,7270150468.392374,
Projection,89200000,0.061509,7278307790.016696,
Projection,89300000,0.061498,7286465111.641018,
Projection,89400000,0.061487,7294622433.265341,
Projection,89500000,0.061476,7302779754.889664,
Projection,89600000,0.061465,7310937076.513986,
Projection,89700000,0.061454,7319094398.138307,
Projection,89800000,0.061443,7327251719.762630,
Projection,89900000,0.061432,7335409041.386953,
Projection,90000000,0.061422,7343566363.011274,
Projection,90100000,0.061411,7351723684.635597,
Projection,90200000,0.061400,7359881006.259919,
Projection,90300000,0.061389,7368038327.884242,
Projection,90400000,0.061379,7376195649.508565,
Projection,90500000,0.061368,7384352971.132886,
Projection,90600000,0.061357,7392510292.757210,
Projection,90700000,0.061346,7400667614.381532,
Projection,90800000,0.061336,7408824936.005853,
Projection,90900000,0.061325,7416982257.630176,
Projection,91000000,0.061315,7425139579.254498,
Projection,91100000,0.061304,7433296900.878821,
Projection,91200000,0.061293,7441454222.503143,
Projection,91300000,0.061283,7449611544.127464,
Projection,91400000,0.061272,7457768865.751788,
Projection,91500000,0.061262,7465926187.376111,
Projection,91600000,0.061251,7474083509.000432,
Projection,91700000,0.061241,7482240830.624755,
Projection,91800000,0.061230,7490398152.249076,
Projection,91900000,0.061220,7498555473.873399,
Projection,92000000,0.061209,7506712795.497722,
Projection,92100000,0.061199,7514870117.122044,
Projection,92200000,0.061188,7523027438.746367,
Projection,92300000,0.061178,7531184760.370688,
Projection,92400000,0.061167,7539342081.995012,
Projection,92500000,0.061157,7547499403.619334,
Projection,92600000,0.061147,7555656725.243656,
Projection,92700000,0.061136,7563814046.867979,
Projection,92800000,0.061126,7571971368.492302,
Projection,92900000,0.061116,7580128690.116624,
Projection,93000000,0.061105,7588286011.740945,
Projection,93100000,0.061095,7596443333.365268,
Projection,93200000,0.061085,7604600654.989592,
Projection,93300000,0.061075,7612757976.613913,
Projection,93400000,0.061064,7620915298.238235,
Projection,93500000,0.061054,7629072619.862558,
Projection,93600000,0.061044,7637229941.486880,
Projection,93700000,0.061034,7645387263.111203,
Projection,93800000,0.061024,7653544584.735524,
Projection,93900000,0.061014,7661701906.359848,
Projection,94000000,0.061003,7669859227.984170,
Projection,94100000,0.060993,7678016549.608491,
Projection,94200000,0.060983,7686173871.232814,
Projection,94300000,0.060973,7694331192.857136,
Projection,94400000,0.060963,7702488514.481460,
Projection,94500000,0.060953,7710645836.105782,
Projection,94600000,0.060943,7718803157.730103,
Projection,94700000,0.060933,7726960479.354426,
Projection,94800000,0.060923,7735117800.978749,
Projection,94900000,0.060913,7743275122.603070,
Projection,95000000,0.060903,7751432444.227393,
Projection,95100000,0.060893,7759589765.851714,
Projection,95200000,0.060883,7767747087.476037,
Projection,95300000,0.060873,7775904409.100360,
Projection,95400000,0.060863,7784061730.724682,
Projection,95500000,0.060853,7792219052.349005,
Projection,95600000,0.060844,7800376373.973327,
Projection,95700000,0.060834,7808533695.597651,
Projection,95800000,0.060824,7816691017.221972,
Projection,95900000,0.060814,7824848338.846294,
Projection,96000000,0.060804,7833005660.470617,
Projection,96100000,0.060794,7841162982.094940,
Projection,96200000,0.060785,7849320303.719262,
Projection,96300000,0.060775,7857477625.343583,
Projection,96400000,0.060765,7865634946.967906,
Projection,96500000,0.060755,7873792268.592230,
Projection,96600000,0.060746,7881949590.216551,
Projection,96700000,0.060736,7890106911.840874,
Projection,96800000,0.060726,7898264233.465197,
Projection,96900000,0.060717,7906421555.089519,
Projection,97000000,0.060707,7914578876.713841,
Projection,97100000,0.060697,7922736198.338162,
Projection,97200000,0.060688,7930893519.962486,
Projection,97300000,0.060678,7939050841.586808,
Projection,97400000,0.060668,7947208163.211129,
Projection,97500000,0.060659,7955365484.835452,
Projection,97600000,0.060649,7963522806.459774,
Projection,97700000,0.060640,7971680128.084098,
Projection,97800000,0.060630,7979837449.708420,
Projection,97900000,0.060621,7987994771.332741,
Projection,98000000,0.060611,7996152092.957065,
Projection,98100000,0.060602,8004309414.581388,
Projection,98200000,0.060592,8012466736.205709,
Projection,98300000,0.060583,8020624057.830031,
Projection,98400000,0.060573,8028781379.454352,
Projection,98500000,0.060564,8036938701.078675,
Projection,98600000,0.060554,8045096022.702998,
Projection,98700000,0.060545,8053253344.327320,
Projection,98800000,0.060536,8061410665.951643,
Projection,98900000,0.060526,8069567987.575965,
Projection,99000000,0.060517,8077725309.200289,
Projection,99100000,0.060507,8085882630.824611,
Projection,99200000,0.060498,8094039952.448933,
Projection,99300000,0.060489,8102197274.073256,
Projection,99400000,0.060479,8110354595.697578,
Projection,99500000,0.060470,8118511917.321900,
Projection,99600000,0.060461,8126669238.946221,
Projection,99700000,0.060452,8134826560.570544,
Projection,99800000,0.060442,8142983882.194868,
Projection,99900000,0.060433,8151141203.819189,
Projection,100000000,0.060424,8159298525.443512,
Mean Verification,1000000,0.192197,83111987.376213,
Std Verification,1000000,0.007425,1283621.833696,
Mean Verification,1100000,0.199897,89883938.407898,
Std Verification,1100000,0.029727,779777.912537,
Mean Verification,1200000,0.193279,100299274.134636,
Std Verification,1200000,0.025857,1718758.929454,
Mean Verification,1300000,0.182419,106601855.945587,
Std Verification,1300000,0.013036,1657431.092402,
Mean Verification,1400000,0.174459,116890878.295898,
Std Verification,1400000,0.010735,1977936.015024,
Mean Verification,1500000,0.162653,123117241.978645,
Std Verification,1500000,0.007738,1783770.413129,
Mean Verification,1600000,0.161285,131444633.126259,
Std Verification,1600000,0.014747,2063651.569509,
Mean Verification,1700000,0.158529,138070851.254463,
Std Verification,1700000,0.012095,1809348.252248,
Mean Verification,1800000,0.151828,147664326.977730,
Std Verification,1800000,0.012463,2363062.275403,
Mean Verification,1900000,0.145951,155553632.760048,
Std Verification,1900000,0.010551,2421687.798259,
Mean Verification,2000000,0.141913,164699502.682686,
Std Verification,2000000,0.009675,2445223.465114,
Mean Verification,2100000,0.141230,172068057.107925,
Std Verification,2100000,0.007858,2286188.922684,
Mean Verification,2200000,0.138681,177013018.083572,
Std Verification,2200000,0.009863,1515737.646328,
Mean Verification,2300000,0.130589,183957136.750221,
Std Verification,2300000,0.007669,992972.837298,
Mean Verification,2400000,0.144058,196819207.596779,
Std Verification,2400000,0.022025,4125839.514000,
Mean Verification,2500000,0.140176,200048836.517334,
Std Verification,2500000,0.019856,1339701.228031,
Mean Verification,2600000,0.127182,211047115.659714,
Std Verification,2600000,0.010894,2035484.670951,
Mean Verification,2700000,0.120907,217912132.310867,
Std Verification,2700000,0.003756,1687511.058040,
Mean Verification,2800000,0.119137,227708474.922180,
Std Verification,2800000,0.008555,7410162.880860,
Mean Verification,2900000,0.117141,237697437.429428,
Std Verification,2900000,0.005294,2894527.448450,
Mean Verification,3000000,0.115100,246521430.444717,
Std Verification,3000000,0.004096,3075746.048771,
Mean Verification,3100000,0.120288,252459056.258202,
Std Verification,3100000,0.013608,8180986.283224,
Mean Verification,3200000,0.115827,257784916.019440,
Std Verification,3200000,0.008359,1887540.573042,
Mean Verification,3300000,0.119947,268013087.916374,
Std Verification,3300000,0.012121,3148972.777843,
Mean Verification,3400000,0.110462,280188891.935349,
Std Verification,3400000,0.010100,3844242.795443,
Mean Verification,3500000,0.108668,290081161.642075,
Std Verification,3500000,0.006676,9325821.581992,
Mean Verification,3600000,0.107952,296326606.607437,
Std Verification,3600000,0.003324,9662415.070836,
Mean Verification,3700000,0.106145,302649081.087112,
Std Verification,3700000,0.007256,9885735.980462,
Mean Verification,3800000,0.101517,311050289.940834,
Std Verification,3800000,0.004276,3481274.716873,
Mean Verification,3900000,0.104565,322590599.298477,
Std Verification,3900000,0.007852,10238895.226909,
Mean Verification,4000000,0.100898,329432876.753807,
Std Verification,4000000,0.004609,10877141.812421,
